Mechanism,Imputation_Method,Patient,MR,Accuracy,Precision,Recall,F1_Score
MNAR_m,MLP,A4G0044,10,95.1219512195122,97.5,97.5,97.5
MNAR_m,MLP,A4G0044,15,87.95180722891565,96.05263157894737,91.25,93.5897435897436
MNAR_m,MLP,A4G0044,20,81.92771084337349,95.77464788732394,85.0,90.06622516556291
MNAR_m,MLP,A4G0044,25,82.92682926829268,97.14285714285714,85.0,90.66666666666667
MNAR_m,MLP,AIFDJZB,05,90.625,90.625,100.0,95.08196721311475
MNAR_m,MLP,AIFDJZB,10,78.37837837837837,78.37837837837837,100.0,87.87878787878788
MNAR_m,MLP,AIFDJZB,15,72.5,72.5,100.0,84.05797101449275
MNAR_m,MLP,AIFDJZB,20,67.44186046511628,67.44186046511628,100.0,80.55555555555556
MNAR_m,MLP,AIFDJZB,25,52.72727272727272,52.72727272727272,100.0,69.04761904761904
MNAR_m,MLP,AQC0L71,05,90.47619047619048,90.47619047619048,100.0,95.0
MNAR_m,MLP,AQC0L71,10,88.37209302325581,88.37209302325581,100.0,93.82716049382717
MNAR_m,MLP,AQC0L71,15,84.44444444444444,84.44444444444444,100.0,91.56626506024097
MNAR_m,MLP,AQC0L71,20,63.33333333333333,63.33333333333333,100.0,77.55102040816327
MNAR_m,MLP,AQC0L71,25,43.18181818181818,43.18181818181818,100.0,60.317460317460316
MNAR_m,MLP,A7EM0B6,05,81.57894736842105,81.57894736842105,100.0,89.85507246376811
MNAR_m,MLP,A7EM0B6,10,75.60975609756098,75.60975609756098,100.0,86.11111111111111
MNAR_m,MLP,A7EM0B6,15,67.3913043478261,67.3913043478261,100.0,80.51948051948052
MNAR_m,MLP,A7EM0B6,20,58.490566037735846,58.490566037735846,100.0,73.8095238095238
MNAR_m,MLP,A7EM0B6,25,42.465753424657535,42.465753424657535,100.0,59.61538461538461
MNAR_h,None,A1ZJ41O,05,77.35849056603774,95.34883720930233,80.3921568627451,87.23404255319149
MNAR_h,None,A1ZJ41O,10,64.15094339622641,94.44444444444444,66.66666666666666,78.16091954022987
MNAR_h,None,A1ZJ41O,15,34.54545454545455,82.6086956521739,37.254901960784316,51.35135135135135
MNAR_h,None,A1ZJ41O,20,25.925925925925924,82.35294117647058,27.450980392156865,41.17647058823529
MNAR_h,None,A1ZJ41O,25,0.0,0.0,0.0,0.0
MNAR_h,None,AKXN5ZZ,05,82.85714285714286,90.22222222222223,91.03139013452915,90.625
MNAR_h,None,AKXN5ZZ,10,80.0,86.4406779661017,91.4798206278027,88.8888888888889
MNAR_h,None,AKXN5ZZ,15,68.68327402135232,76.89243027888446,86.54708520179372,81.43459915611815
MNAR_h,None,AKXN5ZZ,20,64.13793103448275,73.51778656126481,83.40807174887892,78.15126050420167
MNAR_h,None,AKXN5ZZ,25,58.362989323843415,73.87387387387388,73.54260089686099,73.70786516853933
MNAR_h,None,AAXAA7Z,05,90.9090909090909,94.01709401709401,96.49122807017544,95.23809523809523
MNAR_h,None,AAXAA7Z,10,82.03125,88.23529411764706,92.10526315789474,90.12875536480686
MNAR_h,None,AAXAA7Z,15,76.29629629629629,83.06451612903226,90.35087719298247,86.5546218487395
MNAR_h,None,AAXAA7Z,20,73.38129496402878,80.31496062992126,89.47368421052632,84.64730290456431
MNAR_h,None,AAXAA7Z,25,64.42953020134227,73.2824427480916,84.21052631578947,78.36734693877551
MNAR_h,None,AA2KP1S,05,57.49999999999999,77.96610169491525,68.65671641791045,73.01587301587301
MNAR_h,None,AA2KP1S,10,44.70588235294118,67.85714285714286,56.71641791044776,61.788617886178855
MNAR_h,None,AA2KP1S,15,36.58536585365854,66.66666666666666,44.776119402985074,53.57142857142857
MNAR_h,None,AA2KP1S,20,34.66666666666667,76.47058823529412,38.80597014925373,51.48514851485149
MNAR_h,None,AA2KP1S,25,22.07792207792208,62.96296296296296,25.37313432835821,36.17021276595745
MNAR_h,None,APGIB2T,05,96.20253164556962,98.7012987012987,97.43589743589743,98.06451612903226
MNAR_h,None,APGIB2T,10,92.5,97.36842105263158,94.87179487179486,96.10389610389612
MNAR_h,None,APGIB2T,15,82.92682926829268,94.44444444444444,87.17948717948718,90.66666666666667
MNAR_h,None,APGIB2T,20,72.94117647058823,89.85507246376811,79.48717948717949,84.35374149659864
MNAR_h,None,APGIB2T,25,62.65060240963856,91.22807017543859,66.66666666666666,77.03703703703702
MNAR_h,None,AHYIJDV,05,54.166666666666664,76.47058823529412,65.0,70.27027027027027
MNAR_h,None,AHYIJDV,10,40.35087719298245,57.49999999999999,57.49999999999999,57.49999999999999
MNAR_h,None,AHYIJDV,15,33.82352941176471,45.09803921568628,57.49999999999999,50.54945054945055
MNAR_h,None,AHYIJDV,20,33.72093023255814,38.666666666666664,72.5,50.43478260869565
MNAR_h,None,AHYIJDV,25,32.926829268292686,39.130434782608695,67.5,49.54128440366973
MNAR_h,None,ASFODQR,05,98.18181818181819,99.08256880733946,99.08256880733946,99.08256880733946
MNAR_h,None,ASFODQR,10,98.18181818181819,99.08256880733946,99.08256880733946,99.08256880733946
MNAR_h,None,ASFODQR,15,99.0909090909091,99.0909090909091,100.0,99.5433789954338
MNAR_h,None,ASFODQR,20,86.95652173913044,94.33962264150944,91.74311926605505,93.02325581395348
MNAR_h,None,ASFODQR,25,79.66101694915254,91.2621359223301,86.23853211009175,88.67924528301887
MNAR_h,None,AUY8KYW,05,92.15686274509804,100.0,92.15686274509804,95.91836734693878
MNAR_h,None,AUY8KYW,10,66.66666666666666,100.0,66.66666666666666,80.0
MNAR_h,None,AUY8KYW,15,31.372549019607842,100.0,31.372549019607842,47.76119402985074
MNAR_h,None,AUY8KYW,20,32.075471698113205,89.47368421052632,33.33333333333333,48.57142857142856
MNAR_h,None,AUY8KYW,25,23.636363636363637,76.47058823529412,25.49019607843137,38.23529411764706
MNAR_h,None,A3OU183,05,88.57142857142857,96.875,91.17647058823529,93.93939393939394
MNAR_h,None,A3OU183,10,67.6056338028169,94.11764705882352,70.58823529411765,80.67226890756304
MNAR_h,None,A3OU183,15,44.44444444444444,88.88888888888889,47.05882352941176,61.53846153846153
MNAR_h,None,A3OU183,20,24.0,72.0,26.47058823529412,38.70967741935484
MNAR_h,None,A3OU183,25,4.10958904109589,37.5,4.411764705882353,7.894736842105263
MNAR_h,None,AOYM4KG,05,93.65079365079364,96.72131147540983,96.72131147540983,96.72131147540983
MNAR_h,None,AOYM4KG,10,74.24242424242425,90.74074074074075,80.32786885245902,85.21739130434783
MNAR_h,None,AOYM4KG,15,61.19402985074627,87.2340425531915,67.21311475409836,75.92592592592592
MNAR_h,None,AOYM4KG,20,47.76119402985074,84.21052631578947,52.459016393442624,64.64646464646464
MNAR_h,None,AOYM4KG,25,30.136986301369863,64.70588235294117,36.0655737704918,46.31578947368421
MNAR_h,None,AV2GF3B,05,82.6923076923077,93.47826086956522,87.75510204081633,90.52631578947368
MNAR_h,None,AV2GF3B,10,30.252100840336134,63.1578947368421,36.734693877551024,46.45161290322581
MNAR_h,None,AV2GF3B,15,21.951219512195124,51.92307692307693,27.55102040816326,36.0
MNAR_h,None,AV2GF3B,20,17.796610169491526,51.21951219512195,21.428571428571427,30.215827338129497
MNAR_h,None,AV2GF3B,25,14.655172413793101,48.57142857142857,17.346938775510203,25.563909774436087
MNAR_h,None,A0NVTRV,05,38.961038961038966,56.60377358490566,55.55555555555556,56.074766355140184
MNAR_h,None,A0NVTRV,10,31.25,49.01960784313725,46.2962962962963,47.61904761904761
MNAR_h,None,A0NVTRV,15,26.82926829268293,44.0,40.74074074074074,42.30769230769231
MNAR_h,None,A0NVTRV,20,24.390243902439025,41.66666666666667,37.03703703703704,39.21568627450981
MNAR_h,None,A0NVTRV,25,35.13513513513514,56.52173913043478,48.148148148148145,52.0
MNAR_h,None,A1K5DRI,05,91.66666666666666,91.66666666666666,100.0,95.65217391304348
MNAR_h,None,A1K5DRI,10,95.65217391304348,95.65217391304348,100.0,97.77777777777777
MNAR_h,None,A1K5DRI,15,75.43859649122807,76.78571428571429,97.72727272727273,86.0
MNAR_h,None,A1K5DRI,20,82.0,87.2340425531915,93.18181818181817,90.10989010989012
MNAR_h,None,A1K5DRI,25,65.45454545454545,76.59574468085107,81.81818181818183,79.12087912087912
MNAR_h,None,AYEFCWQ,05,0.0,0.0,0.0,0.0
MNAR_h,None,AYEFCWQ,10,0.0,0.0,0.0,0.0
MNAR_h,None,AYEFCWQ,15,0.0,0.0,0.0,0.0
MNAR_h,None,AYEFCWQ,20,0.0,0.0,0.0,0.0
MNAR_h,None,AYEFCWQ,25,0.0,0.0,0.0,0.0
MNAR_h,None,AMV7EQF,05,67.64705882352942,80.7017543859649,80.7017543859649,80.7017543859649
MNAR_h,None,AMV7EQF,10,76.5625,87.5,85.96491228070175,86.72566371681415
MNAR_h,None,AMV7EQF,15,69.6969696969697,83.63636363636363,80.7017543859649,82.14285714285714
MNAR_h,None,AMV7EQF,20,60.0,76.36363636363637,73.68421052631578,74.99999999999999
MNAR_h,None,AMV7EQF,25,58.57142857142858,75.92592592592592,71.9298245614035,73.87387387387388
MNAR_h,None,AZIK4ZA,05,100.0,100.0,100.0,100.0
MNAR_h,None,AZIK4ZA,10,90.9090909090909,95.23809523809523,95.23809523809523,95.23809523809523
MNAR_h,None,AZIK4ZA,15,81.15942028985508,90.32258064516128,88.88888888888889,89.6
MNAR_h,None,AZIK4ZA,20,81.15942028985508,90.32258064516128,88.88888888888889,89.6
MNAR_h,None,AZIK4ZA,25,78.57142857142857,88.70967741935483,87.3015873015873,88.0
MNAR_h,None,AJWW3IY,05,92.76315789473685,96.57534246575342,95.91836734693877,96.24573378839591
MNAR_h,None,AJWW3IY,10,84.90566037735849,91.83673469387756,91.83673469387756,91.83673469387756
MNAR_h,None,AJWW3IY,15,75.30120481927712,86.80555555555556,85.03401360544217,85.91065292096219
MNAR_h,None,AJWW3IY,20,72.61904761904762,85.3146853146853,82.99319727891157,84.13793103448276
MNAR_h,None,AJWW3IY,25,65.14285714285715,80.28169014084507,77.55102040816327,78.89273356401384
MNAR_h,None,AX6281V,05,73.25581395348837,81.81818181818183,87.5,84.56375838926175
MNAR_h,None,AX6281V,10,64.1025641025641,89.28571428571429,69.44444444444444,78.125
MNAR_h,None,AX6281V,15,45.67901234567901,80.43478260869566,51.388888888888886,62.71186440677965
MNAR_h,None,AX6281V,20,37.64705882352941,71.11111111111111,44.44444444444444,54.700854700854705
MNAR_h,None,AX6281V,25,22.340425531914892,48.837209302325576,29.166666666666668,36.52173913043478
MNAR_h,None,AYWIEKR,05,63.30935251798561,69.84126984126983,87.12871287128714,77.53303964757708
MNAR_h,None,AYWIEKR,10,60.416666666666664,66.92307692307692,86.13861386138613,75.32467532467533
MNAR_h,None,AYWIEKR,15,63.70370370370371,71.66666666666667,85.14851485148515,77.82805429864254
MNAR_h,None,AYWIEKR,20,59.23076923076923,72.64150943396226,76.23762376237624,74.39613526570047
MNAR_h,None,AYWIEKR,25,53.43511450381679,70.0,69.3069306930693,69.65174129353233
MNAR_h,None,ATHKM6V,05,89.74358974358975,97.22222222222221,92.10526315789474,94.59459459459458
MNAR_h,None,ATHKM6V,10,47.5,90.47619047619048,50.0,64.40677966101696
MNAR_h,None,ATHKM6V,15,17.391304347826086,50.0,21.052631578947366,29.629629629629626
MNAR_h,None,ATHKM6V,20,0.0,0.0,0.0,0.0
MNAR_h,None,ATHKM6V,25,0.0,0.0,0.0,0.0
MNAR_h,None,AFPB8J2,05,87.5,93.81443298969072,92.85714285714286,93.33333333333333
MNAR_h,None,AFPB8J2,10,85.57692307692307,93.6842105263158,90.81632653061224,92.2279792746114
MNAR_h,None,AFPB8J2,15,87.25490196078431,95.6989247311828,90.81632653061224,93.19371727748691
MNAR_h,None,AFPB8J2,20,64.34782608695652,81.31868131868131,75.51020408163265,78.3068783068783
MNAR_h,None,AFPB8J2,25,69.91150442477876,84.04255319148936,80.61224489795919,82.29166666666666
MNAR_h,None,A0VFT1N,05,86.0,97.72727272727273,87.75510204081633,92.47311827956989
MNAR_h,None,A0VFT1N,10,79.41176470588235,95.29411764705881,82.6530612244898,88.52459016393442
MNAR_h,None,A0VFT1N,15,65.38461538461539,91.8918918918919,69.38775510204081,79.06976744186046
MNAR_h,None,A0VFT1N,20,64.07766990291263,92.95774647887323,67.3469387755102,78.10650887573965
MNAR_h,None,A0VFT1N,25,53.84615384615385,90.32258064516128,57.14285714285714,70.0
MNAR_h,None,AURCTAK,05,90.19607843137256,95.83333333333334,93.87755102040816,94.84536082474227
MNAR_h,None,AURCTAK,10,78.18181818181819,87.75510204081633,87.75510204081633,87.75510204081631
MNAR_h,None,AURCTAK,15,49.18032786885246,71.42857142857143,61.224489795918366,65.93406593406593
MNAR_h,None,AURCTAK,20,27.77777777777778,75.0,30.612244897959183,43.47826086956522
MNAR_h,None,AURCTAK,25,10.526315789473683,42.857142857142854,12.244897959183673,19.047619047619047
MNAR_h,None,A36HR6Y,05,0.0,0.0,0.0,0.0
MNAR_h,None,A36HR6Y,10,0.0,0.0,0.0,0.0
MNAR_h,None,A36HR6Y,15,0.0,0.0,0.0,0.0
MNAR_h,None,A36HR6Y,20,0.0,0.0,0.0,0.0
MNAR_h,None,A36HR6Y,25,0.0,0.0,0.0,0.0
MNAR_h,None,A4E0D03,05,73.52941176470588,81.9672131147541,87.71929824561403,84.74576271186439
MNAR_h,None,A4E0D03,10,51.66666666666667,91.17647058823529,54.385964912280706,68.13186813186813
MNAR_h,None,A4E0D03,15,34.72222222222222,62.5,43.859649122807014,51.546391752577314
MNAR_h,None,A4E0D03,20,50.0,58.666666666666664,77.19298245614034,66.66666666666666
MNAR_h,None,A4E0D03,25,34.375,45.83333333333333,57.89473684210527,51.162790697674424
MNAR_h,None,AJMQUVV,05,60.60606060606061,74.07407407407408,76.92307692307693,75.47169811320754
MNAR_h,None,AJMQUVV,10,55.23809523809524,68.23529411764706,74.35897435897436,71.16564417177914
MNAR_h,None,AJMQUVV,15,41.17647058823529,54.44444444444444,62.82051282051282,58.333333333333336
MNAR_h,None,AJMQUVV,20,34.74576271186441,50.617283950617285,52.56410256410257,51.572327044025165
MNAR_h,None,AJMQUVV,25,30.57851239669421,46.25,47.43589743589743,46.835443037974684
MNAR_h,None,A4G0044,05,93.90243902439023,97.46835443037975,96.25,96.85534591194968
MNAR_h,None,A4G0044,10,70.96774193548387,83.54430379746836,82.5,83.01886792452831
MNAR_h,None,A4G0044,15,57.99999999999999,74.35897435897436,72.5,73.41772151898734
MNAR_h,None,A4G0044,20,46.728971962616825,64.93506493506493,62.5,63.69426751592356
MNAR_h,None,A4G0044,25,41.66666666666667,61.64383561643836,56.25,58.82352941176471
MNAR_h,None,AIFDJZB,05,93.54838709677419,93.54838709677419,100.0,96.66666666666666
MNAR_h,None,AIFDJZB,10,93.54838709677419,93.54838709677419,100.0,96.66666666666666
MNAR_h,None,AIFDJZB,15,57.99999999999999,57.99999999999999,100.0,73.41772151898734
MNAR_h,None,AIFDJZB,20,50.0,53.06122448979592,89.65517241379311,66.66666666666666
MNAR_h,None,AIFDJZB,25,53.191489361702125,58.139534883720934,86.20689655172413,69.44444444444446
MNAR_h,None,AQC0L71,05,90.2439024390244,92.5,97.36842105263158,94.87179487179489
MNAR_h,None,AQC0L71,10,89.74358974358975,97.22222222222221,92.10526315789474,94.59459459459458
MNAR_h,None,AQC0L71,15,92.3076923076923,97.2972972972973,94.73684210526315,95.99999999999999
MNAR_h,None,AQC0L71,20,52.63157894736842,100.0,52.63157894736842,68.96551724137932
MNAR_h,None,AQC0L71,25,48.717948717948715,95.0,50.0,65.51724137931035
MNAR_h,None,A7EM0B6,05,79.48717948717949,79.48717948717949,100.0,88.57142857142858
MNAR_h,None,A7EM0B6,10,45.09803921568628,53.48837209302325,74.19354838709677,62.16216216216216
MNAR_h,None,A7EM0B6,15,47.72727272727273,61.76470588235294,67.74193548387096,64.61538461538461
MNAR_h,None,A7EM0B6,20,0.0,0.0,0.0,0.0
MNAR_h,None,A7EM0B6,25,38.88888888888889,73.68421052631578,45.16129032258064,56.00000000000001
MNAR_h,Mean,A1ZJ41O,05,96.07843137254902,100.0,96.07843137254902,98.0
MNAR_h,Mean,A1ZJ41O,10,78.43137254901961,100.0,78.43137254901961,87.91208791208793
MNAR_h,Mean,A1ZJ41O,15,58.82352941176471,100.0,58.82352941176471,74.07407407407408
MNAR_h,Mean,A1ZJ41O,20,52.94117647058824,100.0,52.94117647058824,69.23076923076924
MNAR_h,Mean,A1ZJ41O,25,45.09803921568628,100.0,45.09803921568628,62.16216216216216
MNAR_h,Mean,AKXN5ZZ,05,90.98712446351931,95.4954954954955,95.06726457399103,95.28089887640448
MNAR_h,Mean,AKXN5ZZ,10,89.69957081545064,95.4337899543379,93.72197309417041,94.57013574660634
MNAR_h,Mean,AKXN5ZZ,15,94.22222222222221,99.06542056074767,95.06726457399103,97.02517162471396
MNAR_h,Mean,AKXN5ZZ,20,93.33333333333333,99.05660377358491,94.17040358744396,96.55172413793105
MNAR_h,Mean,AKXN5ZZ,25,79.05982905982906,94.38775510204081,82.95964125560538,88.3054892601432
MNAR_h,Mean,AAXAA7Z,05,99.1304347826087,99.1304347826087,100.0,99.56331877729258
MNAR_h,Mean,AAXAA7Z,10,99.1304347826087,99.1304347826087,100.0,99.56331877729258
MNAR_h,Mean,AAXAA7Z,15,98.26086956521739,99.12280701754386,99.12280701754386,99.12280701754386
MNAR_h,Mean,AAXAA7Z,20,91.59663865546219,95.6140350877193,95.6140350877193,95.6140350877193
MNAR_h,Mean,AAXAA7Z,25,90.0,94.73684210526315,94.73684210526315,94.73684210526315
MNAR_h,Mean,AA2KP1S,05,70.66666666666667,86.88524590163934,79.1044776119403,82.8125
MNAR_h,Mean,AA2KP1S,10,61.038961038961034,82.45614035087719,70.1492537313433,75.80645161290323
MNAR_h,Mean,AA2KP1S,15,49.275362318840585,94.44444444444444,50.74626865671642,66.01941747572816
MNAR_h,Mean,AA2KP1S,20,19.402985074626866,100.0,19.402985074626866,32.5
MNAR_h,Mean,AA2KP1S,25,0.0,0.0,0.0,0.0
MNAR_h,Mean,APGIB2T,05,97.46835443037975,98.71794871794873,98.71794871794873,98.71794871794873
MNAR_h,Mean,APGIB2T,10,97.46835443037975,98.71794871794873,98.71794871794873,98.71794871794873
MNAR_h,Mean,APGIB2T,15,86.41975308641975,95.8904109589041,89.74358974358975,92.71523178807948
MNAR_h,Mean,APGIB2T,20,74.39024390243902,93.84615384615384,78.2051282051282,85.3146853146853
MNAR_h,Mean,APGIB2T,25,53.65853658536586,91.66666666666666,56.41025641025641,69.84126984126982
MNAR_h,Mean,AHYIJDV,05,60.86956521739131,82.35294117647058,70.0,75.67567567567566
MNAR_h,Mean,AHYIJDV,10,37.03703703703704,58.82352941176471,50.0,54.05405405405405
MNAR_h,Mean,AHYIJDV,15,38.333333333333336,53.48837209302325,57.49999999999999,55.42168674698795
MNAR_h,Mean,AHYIJDV,20,40.32258064516129,53.191489361702125,62.5,57.47126436781609
MNAR_h,Mean,AHYIJDV,25,32.78688524590164,48.78048780487805,50.0,49.382716049382715
MNAR_h,Mean,ASFODQR,05,100.0,100.0,100.0,100.0
MNAR_h,Mean,ASFODQR,10,100.0,100.0,100.0,100.0
MNAR_h,Mean,ASFODQR,15,100.0,100.0,100.0,100.0
MNAR_h,Mean,ASFODQR,20,100.0,100.0,100.0,100.0
MNAR_h,Mean,ASFODQR,25,90.17857142857143,97.11538461538461,92.66055045871559,94.83568075117371
MNAR_h,Mean,AUY8KYW,05,96.07843137254902,100.0,96.07843137254902,98.0
MNAR_h,Mean,AUY8KYW,10,92.15686274509804,100.0,92.15686274509804,95.91836734693878
MNAR_h,Mean,AUY8KYW,15,52.94117647058824,100.0,52.94117647058824,69.23076923076924
MNAR_h,Mean,AUY8KYW,20,39.21568627450981,100.0,39.21568627450981,56.33802816901409
MNAR_h,Mean,AUY8KYW,25,35.294117647058826,100.0,35.294117647058826,52.17391304347826
MNAR_h,Mean,A3OU183,05,85.71428571428571,96.7741935483871,88.23529411764706,92.3076923076923
MNAR_h,Mean,A3OU183,10,64.7887323943662,93.87755102040816,67.64705882352942,78.63247863247864
MNAR_h,Mean,A3OU183,15,33.82352941176471,100.0,33.82352941176471,50.54945054945055
MNAR_h,Mean,A3OU183,20,10.294117647058822,100.0,10.294117647058822,18.666666666666664
MNAR_h,Mean,A3OU183,25,0.0,0.0,0.0,0.0
MNAR_h,Mean,AOYM4KG,05,96.7741935483871,98.36065573770492,98.36065573770492,98.36065573770492
MNAR_h,Mean,AOYM4KG,10,78.46153846153847,92.72727272727272,83.60655737704919,87.93103448275862
MNAR_h,Mean,AOYM4KG,15,63.07692307692307,91.11111111111111,67.21311475409836,77.35849056603773
MNAR_h,Mean,AOYM4KG,20,53.03030303030303,87.5,57.377049180327866,69.3069306930693
MNAR_h,Mean,AOYM4KG,25,28.985507246376812,71.42857142857143,32.78688524590164,44.9438202247191
MNAR_h,Mean,AV2GF3B,05,90.0990099009901,96.80851063829788,92.85714285714286,94.79166666666666
MNAR_h,Mean,AV2GF3B,10,74.52830188679245,90.80459770114942,80.61224489795919,85.4054054054054
MNAR_h,Mean,AV2GF3B,15,22.413793103448278,59.09090909090909,26.53061224489796,36.61971830985916
MNAR_h,Mean,AV2GF3B,20,24.074074074074073,72.22222222222221,26.53061224489796,38.80597014925374
MNAR_h,Mean,AV2GF3B,25,15.238095238095239,69.56521739130434,16.3265306122449,26.446280991735538
MNAR_h,Mean,A0NVTRV,05,38.46153846153847,55.55555555555556,55.55555555555556,55.55555555555556
MNAR_h,Mean,A0NVTRV,10,35.0,51.85185185185185,51.85185185185185,51.85185185185185
MNAR_h,Mean,A0NVTRV,15,25.581395348837212,40.74074074074074,40.74074074074074,40.74074074074074
MNAR_h,Mean,A0NVTRV,20,25.581395348837212,40.74074074074074,40.74074074074074,40.74074074074074
MNAR_h,Mean,A0NVTRV,25,33.33333333333333,50.0,50.0,50.0
MNAR_h,Mean,A1K5DRI,05,95.65217391304348,95.65217391304348,100.0,97.77777777777777
MNAR_h,Mean,A1K5DRI,10,97.77777777777777,97.77777777777777,100.0,98.87640449438202
MNAR_h,Mean,A1K5DRI,15,95.55555555555556,97.72727272727273,97.72727272727273,97.72727272727273
MNAR_h,Mean,A1K5DRI,20,86.36363636363636,100.0,86.36363636363636,92.68292682926828
MNAR_h,Mean,A1K5DRI,25,81.81818181818183,100.0,81.81818181818183,90.0
MNAR_h,Mean,AYEFCWQ,05,0.0,0.0,0.0,0.0
MNAR_h,Mean,AYEFCWQ,10,0.0,0.0,0.0,0.0
MNAR_h,Mean,AYEFCWQ,15,0.0,0.0,0.0,0.0
MNAR_h,Mean,AYEFCWQ,20,0.0,0.0,0.0,0.0
MNAR_h,Mean,AYEFCWQ,25,0.0,0.0,0.0,0.0
MNAR_h,Mean,AMV7EQF,05,83.87096774193549,91.22807017543859,91.22807017543859,91.22807017543859
MNAR_h,Mean,AMV7EQF,10,83.87096774193549,91.22807017543859,91.22807017543859,91.22807017543859
MNAR_h,Mean,AMV7EQF,15,80.95238095238095,89.47368421052632,89.47368421052632,89.47368421052632
MNAR_h,Mean,AMV7EQF,20,80.95238095238095,89.47368421052632,89.47368421052632,89.47368421052632
MNAR_h,Mean,AMV7EQF,25,75.38461538461539,85.96491228070175,85.96491228070175,85.96491228070175
MNAR_h,Mean,AZIK4ZA,05,100.0,100.0,100.0,100.0
MNAR_h,Mean,AZIK4ZA,10,93.75,98.36065573770492,95.23809523809523,96.77419354838709
MNAR_h,Mean,AZIK4ZA,15,93.75,98.36065573770492,95.23809523809523,96.77419354838709
MNAR_h,Mean,AZIK4ZA,20,88.05970149253731,93.65079365079364,93.65079365079364,93.65079365079364
MNAR_h,Mean,AZIK4ZA,25,89.39393939393939,95.16129032258065,93.65079365079364,94.39999999999999
MNAR_h,Mean,AJWW3IY,05,92.15686274509804,95.91836734693877,95.91836734693877,95.91836734693877
MNAR_h,Mean,AJWW3IY,10,90.9090909090909,95.23809523809523,95.23809523809523,95.23809523809523
MNAR_h,Mean,AJWW3IY,15,89.1025641025641,93.91891891891892,94.5578231292517,94.23728813559322
MNAR_h,Mean,AJWW3IY,20,89.6774193548387,94.5578231292517,94.5578231292517,94.5578231292517
MNAR_h,Mean,AJWW3IY,25,89.1025641025641,93.91891891891892,94.5578231292517,94.23728813559322
MNAR_h,Mean,AX6281V,05,81.94444444444444,100.0,81.94444444444444,90.07633587786259
MNAR_h,Mean,AX6281V,10,62.5,100.0,62.5,76.92307692307693
MNAR_h,Mean,AX6281V,15,48.61111111111111,100.0,48.61111111111111,65.42056074766354
MNAR_h,Mean,AX6281V,20,29.166666666666668,100.0,29.166666666666668,45.16129032258064
MNAR_h,Mean,AX6281V,25,21.052631578947366,80.0,22.22222222222222,34.78260869565218
MNAR_h,Mean,AYWIEKR,05,71.54471544715447,80.0,87.12871287128714,83.41232227488152
MNAR_h,Mean,AYWIEKR,10,67.17557251908397,74.57627118644068,87.12871287128714,80.36529680365295
MNAR_h,Mean,AYWIEKR,15,66.41221374045801,74.35897435897436,86.13861386138613,79.8165137614679
